time,kind,loadId,deviceId,department,page,buildId,totalMs,interactiveMs,firstSnapshotMs,label
"09/08/2026, 13:46:26",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786263386409,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,454,82,82,Haematology load
"09/08/2026, 13:45:53",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786263352519,07cb97b9-c5c9-4296-9d64-5f76b4752937,Coagulation,Coagulation,dev,1283,,,Coagulation load
"09/08/2026, 13:44:33",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786263258099,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,15243,,,Haematology load
"09/08/2026, 13:43:54",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786263229467,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,5072,,,Haematology load
"09/08/2026, 13:42:53",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786263170060,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,3482,,,Haematology load
"09/08/2026, 13:42:36",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786263155247,07cb97b9-c5c9-4296-9d64-5f76b4752937,Coagulation,Coagulation,dev,2149,,,Coagulation load
"09/08/2026, 13:37:52",page_load,12c0ac54-a6bc-4daa-ae68-4de2c3af029d_1786262872361,12c0ac54-a6bc-4daa-ae68-4de2c3af029d,Biochemistry,Biochemistry,dev,1355.7999997138977,100.5,100.5,Biochemistry load
"09/08/2026, 13:35:29",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786262727453,181be9ea-14eb-4c98-822a-465398d3b24f,Validator,Validator,dev,2309.600000023842,232.39999997615814,232.39999997615814,Validator load
"09/08/2026, 13:27:32",page_load,fb25b33c-7388-44ab-9596-9ec7c18f2c9d_1786262237016,fb25b33c-7388-44ab-9596-9ec7c18f2c9d,Registration,Mango,dev,17586,0,,Mango load
"09/08/2026, 13:15:39",page_load,fb25b33c-7388-44ab-9596-9ec7c18f2c9d_1786261537889,fb25b33c-7388-44ab-9596-9ec7c18f2c9d,Validator,Validator,dev,3824.7000000001863,1052.5999999996275,1052.5999999996275,Validator load
"09/08/2026, 13:15:33",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786261533038,cc7d1a36-1d12-4637-8600-589cc3e066d7,Validator,Validator,dev,751,246,246,Validator load
"09/08/2026, 13:12:08",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786261328359,cc7d1a36-1d12-4637-8600-589cc3e066d7,Validator,Validator,dev,524,71,71,Validator load
"09/08/2026, 13:12:00",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786261312759,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,8140.000000000001,,,Biochemistry load
"09/08/2026, 13:11:52",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786261304087,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,8763,,,Biochemistry load
"09/08/2026, 13:11:09",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786261269329,181be9ea-14eb-4c98-822a-465398d3b24f,Validator,Validator,dev,879.6000000238419,40.200000047683716,40.200000047683716,Validator load
"09/08/2026, 13:11:03",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786261248261,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,15349,,,Biochemistry load
"09/08/2026, 13:09:42",page_load,fb25b33c-7388-44ab-9596-9ec7c18f2c9d_1786261181514,fb25b33c-7388-44ab-9596-9ec7c18f2c9d,Validator,Validator,dev,3705.399999999907,644.8000000002794,644.8000000002794,Validator load
"09/08/2026, 12:49:31",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786259956335,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,15340,,,Biochemistry load
"09/08/2026, 12:47:39",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786259844334,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,15139.000000000002,,,Haematology load
"09/08/2026, 12:46:43",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786259788972,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,15442,,,Haematology load
"09/08/2026, 12:46:28",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786259779696,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,11410,,,Haematology load
"09/08/2026, 12:46:03",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786259748831,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,18694,,,Haematology load
"09/08/2026, 12:45:06",page_load,fb25b33c-7388-44ab-9596-9ec7c18f2c9d_1786259705832,fb25b33c-7388-44ab-9596-9ec7c18f2c9d,Validator,Validator,dev,2150.2000000001863,589.7000000001863,589.7000000001863,Validator load
"09/08/2026, 12:34:14",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786259053926,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,1380.0000000000002,76,76,Biochemistry load
"09/08/2026, 12:31:23",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786258883612,cc7d1a36-1d12-4637-8600-589cc3e066d7,Validator,Validator,dev,1195,31.000000000000114,31.000000000000114,Validator load
"09/08/2026, 12:31:13",page_load,fb25b33c-7388-44ab-9596-9ec7c18f2c9d_1786258858843,fb25b33c-7388-44ab-9596-9ec7c18f2c9d,Validator,Validator,dev,15942.300000000047,,,Validator load
"09/08/2026, 12:23:21",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786258401487,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,726,72,72,Biochemistry load
"09/08/2026, 12:19:41",page_load,3ac022a4-eaa3-4128-ab45-6ea79221d4e2_1786258179536,3ac022a4-eaa3-4128-ab45-6ea79221d4e2,Validator,Validator,dev,3180,1926,1926,Validator load
"09/08/2026, 12:19:29",page_load,3ac022a4-eaa3-4128-ab45-6ea79221d4e2_1786258165899,3ac022a4-eaa3-4128-ab45-6ea79221d4e2,Validator,Validator,dev,4909,,,Validator load
"09/08/2026, 12:11:06",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786257665692,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,754,63,63,Biochemistry load
"09/08/2026, 12:08:18",page_load,12c0ac54-a6bc-4daa-ae68-4de2c3af029d_1786257496450,12c0ac54-a6bc-4daa-ae68-4de2c3af029d,Engineering,Engineering,dev,3398,3398,,Engineering load
"09/08/2026, 12:07:35",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786257448838,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,6419.000000000001,,,Biochemistry load
"09/08/2026, 12:06:50",page_load,fb25b33c-7388-44ab-9596-9ec7c18f2c9d_1786257394633,fb25b33c-7388-44ab-9596-9ec7c18f2c9d,Registration,Mango,dev,17904.100000000006,,,Mango load
"09/08/2026, 12:06:05",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786257364725,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,865,43,43,Biochemistry load
"09/08/2026, 12:06:03",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786257362362,cc7d1a36-1d12-4637-8600-589cc3e066d7,Validator,Validator,dev,1660.0000000000002,936,936,Validator load
"09/08/2026, 12:04:35",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786257273796,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,2285.600000023842,653.1000000238419,653.1000000238419,Backroom load
"09/08/2026, 11:52:12",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786256532091,07cb97b9-c5c9-4296-9d64-5f76b4752937,Validator,Validator,dev,652,205,205,Validator load
"09/08/2026, 11:52:01",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786256520750,07cb97b9-c5c9-4296-9d64-5f76b4752937,Coagulation,Coagulation,dev,713,18,18,Coagulation load
"09/08/2026, 11:50:45",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786256444802,07cb97b9-c5c9-4296-9d64-5f76b4752937,Coagulation,Coagulation,dev,518,125,125,Coagulation load
"09/08/2026, 11:50:38",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256438019,181be9ea-14eb-4c98-822a-465398d3b24f,InsideLab,InsideLab,dev,1124,37,37,InsideLab load
"09/08/2026, 11:50:31",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786256431496,07cb97b9-c5c9-4296-9d64-5f76b4752937,Coagulation,Coagulation,dev,549,63,63,Coagulation load
"09/08/2026, 11:50:28",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256427704,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,966.8000000715256,60.89999997615814,60.89999997615814,Backroom load
"09/08/2026, 11:50:26",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786256426422,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,575.0000000000001,118,118,Haematology load
"09/08/2026, 11:50:25",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256425100,181be9ea-14eb-4c98-822a-465398d3b24f,Validator,Validator,dev,1087.8000000715256,189.60000002384186,189.60000002384186,Validator load
"09/08/2026, 11:50:18",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256417658,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1063.0999999046326,67.60000002384186,67.60000002384186,Backroom load
"09/08/2026, 11:50:14",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256414137,181be9ea-14eb-4c98-822a-465398d3b24f,Outsource,Outsource,dev,1085.6000000238419,73.69999992847443,73.69999992847443,Outsource load
"09/08/2026, 11:50:05",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256405190,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1010.6000000238419,54,54,Backroom load
"09/08/2026, 11:50:02",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256401535,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,953.6000000238419,62.89999997615814,62.89999997615814,Backroom load
"09/08/2026, 11:49:53",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256392639,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,972.9000000953674,88.70000004768372,88.70000004768372,Backroom load
"09/08/2026, 11:46:23",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786256183153,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,2163.899999976158,83.89999997615814,83.89999997615814,Backroom load
"09/08/2026, 11:34:56",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786255481612,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,16274.999999999998,,,Biochemistry load
"09/08/2026, 11:31:43",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786255297227,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,6704,,,Biochemistry load
"09/08/2026, 11:30:03",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786255188638,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,15530.000000000002,,,Biochemistry load
"09/08/2026, 11:28:17",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786255095767,cc7d1a36-1d12-4637-8600-589cc3e066d7,Validator,Validator,dev,1737,,,Validator load
"09/08/2026, 11:28:03",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786255081216,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,2580,,,Biochemistry load
"09/08/2026, 11:19:01",page_load,f3865457-284b-48b5-85da-e95ca4ff6cb6_1786254526801,f3865457-284b-48b5-85da-e95ca4ff6cb6,Registration,Mango,dev,15845.5,0,,Mango load
"09/08/2026, 11:13:45",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786254213839,cc7d1a36-1d12-4637-8600-589cc3e066d7,Registration,Mango,dev,12412,83,83,Mango load
"09/08/2026, 11:12:42",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786254162134,cc7d1a36-1d12-4637-8600-589cc3e066d7,Validator,Validator,dev,469,36.99999999999997,36.99999999999997,Validator load
"09/08/2026, 11:12:39",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786254158559,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,782,346,346,Biochemistry load
"09/08/2026, 11:12:36",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786254156170,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,453,55,55,Haematology load
"09/08/2026, 11:12:26",page_load,cc7d1a36-1d12-4637-8600-589cc3e066d7_1786254142939,cc7d1a36-1d12-4637-8600-589cc3e066d7,Biochemistry,Biochemistry,dev,7272,49.99999999999909,49.99999999999909,Biochemistry load
"09/08/2026, 11:12:20",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786254140328,07cb97b9-c5c9-4296-9d64-5f76b4752937,Coagulation,Coagulation,dev,1201,200,200,Coagulation load
"09/08/2026, 11:12:13",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786254132590,07cb97b9-c5c9-4296-9d64-5f76b4752937,Biochemistry,Biochemistry,dev,1151,200.9999999999999,200.9999999999999,Biochemistry load
"09/08/2026, 11:11:40",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786254098870,07cb97b9-c5c9-4296-9d64-5f76b4752937,Haematology,Haematology,dev,2444,993.9999999999998,993.9999999999998,Haematology load
"09/08/2026, 11:11:24",page_load,07cb97b9-c5c9-4296-9d64-5f76b4752937_1786254082594,07cb97b9-c5c9-4296-9d64-5f76b4752937,Validator,Validator,dev,3237,2043,2043,Validator load
"09/08/2026, 11:09:57",page_load,f3865457-284b-48b5-85da-e95ca4ff6cb6_1786253982517,f3865457-284b-48b5-85da-e95ca4ff6cb6,Registration,Mango,dev,15233.40000000596,0,,Mango load
"09/08/2026, 11:08:23",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786253902568,181be9ea-14eb-4c98-822a-465398d3b24f,Validator,Validator,dev,1379.2999999523163,274,274,Validator load
"09/08/2026, 11:07:27",page_load,f3865457-284b-48b5-85da-e95ca4ff6cb6_1786253832322,f3865457-284b-48b5-85da-e95ca4ff6cb6,Registration,Mango,dev,16345.70000000298,0,,Mango load
"09/08/2026, 10:51:55",page_load,12c0ac54-a6bc-4daa-ae68-4de2c3af029d_1786252915258,12c0ac54-a6bc-4daa-ae68-4de2c3af029d,Owner,OwnerWorkflow,dev,1120.2999997138977,61,61,OwnerWorkflow load
"09/08/2026, 10:51:23",page_load,12c0ac54-a6bc-4daa-ae68-4de2c3af029d_1786252880817,12c0ac54-a6bc-4daa-ae68-4de2c3af029d,Engineering,Engineering,dev,3085,3085,,Engineering load
"09/08/2026, 10:35:33",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786251932292,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1799.1000000238419,,,Backroom load
"09/08/2026, 10:22:39",page_load,9e0bbaf8-dd53-4975-aa14-7ebe2a20418d_1786251158614,9e0bbaf8-dd53-4975-aa14-7ebe2a20418d,Validator,Validator,dev,984,96,96,Validator load
"09/08/2026, 10:22:17",page_load,9e0bbaf8-dd53-4975-aa14-7ebe2a20418d_1786251136505,9e0bbaf8-dd53-4975-aa14-7ebe2a20418d,Validator,Validator,dev,1524,,,Validator load
"09/08/2026, 10:21:49",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786251108490,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1528.2999999523163,50.89999997615814,50.89999997615814,Backroom load
"09/08/2026, 10:17:32",page_load,12c0ac54-a6bc-4daa-ae68-4de2c3af029d_1786250850083,12c0ac54-a6bc-4daa-ae68-4de2c3af029d,Engineering,Engineering,dev,3059,3059,,Engineering load
"09/08/2026, 09:48:00",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249080130,181be9ea-14eb-4c98-822a-465398d3b24f,InsideLab,InsideLab,dev,1635.6000000238419,,,InsideLab load
"09/08/2026, 09:47:50",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249069929,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1464.5,,,Backroom load
"09/08/2026, 09:47:45",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249064844,181be9ea-14eb-4c98-822a-465398d3b24f,Validator,Validator,dev,1475.5999999046326,,,Validator load
"09/08/2026, 09:47:35",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249054174,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1432.6000000238419,356.10000002384186,356.10000002384186,Backroom load
"09/08/2026, 09:47:30",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249049876,181be9ea-14eb-4c98-822a-465398d3b24f,Outsource,Outsource,dev,1415.2000000476837,321.7000000476837,321.7000000476837,Outsource load
"09/08/2026, 09:47:19",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249038619,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1243.1000000238419,,,Backroom load
"09/08/2026, 09:47:12",page_load,181be9ea-14eb-4c98-822a-465398d3b24f_1786249032122,181be9ea-14eb-4c98-822a-465398d3b24f,Backroom,Backroom,dev,1311.4000000953674,328,328,Backroom load
